icao,lat1,lon1,lat2,lon2,width,sign
60OR,43.42410816,-123.28162885,43.42890628,-123.27796671,30.48,01
MS43,32.55508418,-090.83156930,32.54852636,-090.82919072,36.58,16
4MI4,42.17791017,-085.67565301,42.17828427,-085.66602033,16.76,09
6OK0,35.89494987,-097.95911925,35.88782789,-097.95865853,30.48,17
68T,31.00002752,-097.75776729,30.99755136,-097.75393383,30.48,12
4N8,42.05251407,-075.30232763,42.04765647,-075.29968461,21.34,17
CWC1,50.42835191,-104.30718642,50.42689824,-104.29836305,39.93,10
CWC1,50.44049303,-104.30893409,50.43801696,-104.30377490,22.86,12
CWC1,50.43972000,-104.30923151,50.43972000,-104.30354649,22.86,08
YWHC,-30.84912512,143.06721136,-30.85484178,143.07635927,18.90,12
YWHC,-30.85733728,143.06763879,-30.84962500,143.07284300,49.99,01
42C,43.56361387,-085.77555183,43.55586889,-085.77288707,15.24,17
MU23,39.03303817,-092.39345197,39.02815015,-092.39024581,22.86,15
KMCX,40.71432800,-086.76690000,40.70334700,-086.76658600,18.29,18
FA36,29.51810000,-082.87484400,29.50737800,-082.87484400,22.86,18
36KS,37.47123166,-095.34486998,37.47832444,-095.34230726,15.24,01
YWGM,-31.86414025,116.93108697,-31.86386252,116.93828823,18.90,08
31W,36.12486424,-078.16556881,36.12543686,-078.16052453,27.43,09
PAWM,64.69314950,-163.41520862,64.68523938,-163.40990327,17.98,15
NH14,43.82866187,-071.13982568,43.81204257,-071.12808932,22.86,17
21AZ,34.35611100,-109.97500000,34.34861100,-109.96528100,15.24,12
44TX,30.21418188,-099.09491510,30.20678034,-099.09461602,15.24,17
VA11,36.80922981,-081.70361570,36.80655519,-081.69884486,24.38,13
SC99,33.96325800,-081.36405600,33.96451900,-081.35427800,10.67,09
3VA7,39.06025547,-078.09320697,39.06495785,-078.08956803,22.86,04
AR64,35.91998144,-092.00819434,35.92238632,-092.00210568,15.24,06
AR64,35.91973282,-092.00761623,35.92263494,-092.00268379,15.24,05
SD38,43.56425348,-100.74621820,43.55907484,-100.73739292,45.72,12
7S6,46.49638600,-110.91778100,46.51194400,-110.90861100,18.29,01
7S6,46.51015000,-110.91554400,46.50305000,-110.90807500,27.43,13
EGLM,51.49863600,-000.78166100,51.50293049,-000.76716454,45.11,07
EGLM,51.49574400,-000.77515000,51.50404400,-000.76859700,45.11,03
EGLM,51.49965800,-000.77974700,51.49681258,-000.76715137,29.87,11
TA97,29.63923205,-095.96863003,29.63568571,-095.96905887,15.24,18
TA97,29.63758790,-095.97025681,29.63732986,-095.96743209,15.24,09
3TS1,30.00750000,-098.04222200,30.01527800,-098.03888900,15.24,02
CYZU,54.14844200,-115.79775000,54.13933300,-115.77558900,30.48,11
58S,48.41022955,-114.30368652,48.40581045,-114.29546572,22.86,11
LS00,30.67553455,-091.11586522,30.67539099,-091.11268034,60.96,09
OL20,36.00142611,-095.25920420,35.99321721,-095.25849470,30.48,17
OL20,35.99929480,-095.26120462,35.99534852,-095.25649428,30.48,13
CYXY,60.72166700,-135.07666700,60.69739700,-135.05790000,45.72,13R
CYXY,60.71861400,-135.06860000,60.70861100,-135.06056100,24.38,13L
CYXY,60.71102200,-135.07253300,60.71583300,-135.06638900,22.86,01
OR09,42.33889504,-118.26163091,42.33238328,-118.25341633,28.65,12
OR09,42.33281065,-118.26162692,42.33846767,-118.25342032,28.65,03
KNEN,30.35722200,-081.88388900,30.35055600,-081.86000000,45.72,11
KWHP,34.26358286,-118.41803052,34.25498799,-118.40894927,22.86,12
KSZL,38.71359200,-093.55198100,38.74701900,-093.54374700,60.96,01
YWHI,-41.58510558,146.93291069,-41.58760008,146.93850224,46.02,11
E24,33.80500000,-109.99166900,33.82000000,-109.98193900,22.86,01
33IN,38.50415723,-087.30738350,38.50927331,-087.30208928,15.24,04
47R,28.85480146,-096.49772401,28.84850798,-096.49722155,12.19,17
63OH,39.70598541,-083.09675180,39.69969403,-083.09102598,22.86,15
3IA1,41.96422455,-093.12048583,41.95741821,-093.11936195,27.43,17
KSQI,41.73917500,-089.68471400,41.74523300,-089.66231400,45.72,07
KSQI,41.74925300,-089.68090000,41.73855300,-089.68093100,30.48,18
38LA,30.78194351,-092.18622017,30.78678037,-092.17847095,30.48,05
NM55,33.36342211,-108.86194028,33.37003455,-108.85874140,6.10,01
NM55,33.36685278,-108.86460789,33.36660388,-108.85607379,6.10,08
CKY2,50.33587444,-102.28037554,50.33352906,-102.27028067,20.12,10
8NC7,34.56112020,-077.44248086,34.57032202,-077.43522414,27.43,04
4W4,36.28101097,-079.08019772,36.28593457,-079.07760506,21.34,03
B16,43.08049400,-076.54609400,43.08102500,-076.53252800,18.29,10L
B16,43.07951900,-076.54240000,43.07978100,-076.53192500,30.48,10R
NZWT,-36.83446510,175.67395272,-36.82919310,175.68536128,60.35,04
NZWT,-36.83469826,175.67965700,-36.82895994,175.67965700,60.35,34
KNSE,30.71526400,-087.03300000,30.72649400,-087.01900600,60.96,05
KNSE,30.72194400,-087.03750000,30.72083300,-087.01861100,60.96,09
KNSE,30.73024400,-087.02836900,30.71815800,-087.01536900,60.96,14
KNSE,30.72777800,-087.02666700,30.71166700,-087.02666700,60.96,18
KNDZ,30.70296400,-087.02296700,30.69087200,-087.00997500,60.96,14
KNDZ,30.70027800,-087.01916700,30.70027800,-087.00055600,60.96,09
KNDZ,30.71166700,-087.01416700,30.69500000,-087.01416700,60.96,18
KNDZ,30.69461700,-087.01933100,30.70584200,-087.00535300,60.96,05
ND54,47.13209593,-099.73298285,47.12621795,-099.72779161,12.19,14
0V5,38.60279617,-077.58692514,38.60855659,-077.58249598,13.72,04
PAWR,60.77604825,-148.72498327,60.77837675,-148.71817173,17.68,03
1PA6,39.82804664,-075.72624946,39.82661780,-075.72084610,30.48,12
29WI,44.32268168,-090.02805134,44.32835442,-090.02665312,30.48,01
YWHA,-33.05117409,137.51847623,-33.06628016,137.52027526,49.99,17
YWHA,-33.05931585,137.50617666,-33.05187676,137.51855585,49.99,05
YWYL,-28.75848254,151.03089280,-28.76266607,151.04405304,35.97,10
FB89,-21.33450000,025.99290000,-21.33220000,026.00710000,10.06,08
CYVV,44.73916700,-081.11722500,44.74916700,-081.10388900,45.72,05
CYVV,44.74277800,-081.11166400,44.74138900,-081.09999700,30.48,11
KICT,37.63501900,-097.44599700,37.66160000,-097.43383100,46.02,01L
KICT,37.64276400,-097.42628600,37.66160300,-097.41765600,46.02,01R
KICT,37.65754400,-097.44007500,37.64256100,-097.42919400,46.02,14
F14,33.95127500,-098.62014200,33.94418300,-098.61325800,12.19,13
F14,33.94398600,-098.62005800,33.94954200,-098.61228100,30.48,04
F14,33.95148600,-098.61561400,33.94593100,-098.61478100,12.80,16
96LL,40.61252731,-087.61410926,40.61976767,-087.61427576,24.38,36
EGPC,58.46368267,-003.10545058,58.45381622,-003.08045182,45.11,13
EGPC,58.45581700,-003.10160600,58.45815000,-003.08441700,45.11,08
E25,33.96555800,-112.80583100,33.97222200,-112.79138900,22.86,05
EGNW,53.31393226,-000.35119523,53.31908100,-000.34713788,17.98,03
EGNW,53.31918599,-000.35209666,53.31436382,-000.34748562,17.98,16
W87,42.02158398,-083.37756445,42.01461600,-083.37674389,21.34,18
W87,42.01787288,-083.38064831,42.01832710,-083.37366003,21.34,09
42AK,61.56754756,-149.48785089,61.57026298,-149.48214745,15.24,02
1PS9,40.40580419,-075.37106039,40.40106525,-075.36985073,30.48,18
YWKH,-20.67941901,117.12020289,-20.67244630,117.12960588,49.99,04
EPWI,54.55042152,016.61867776,54.55742943,016.62407369,48.77,02
EPWI,54.55416535,016.60885400,54.55315050,016.62725467,49.99,09
YWID,-32.52498947,150.34389983,-32.51646529,150.34710397,49.99,1
YWDY,-25.93445675,152.96311796,-25.93756603,152.96661772,41.15,13
YWDY,-25.93555989,152.96444409,-25.93121497,152.97121999,49.99,5
N39,39.44388728,-075.31532407,39.44967382,-075.31117039,45.72,04
MO83,40.25127710,-092.95764025,40.25487622,-092.95221531,25.91,05
8CO5,38.83205610,-107.89537958,38.83568778,-107.88919266,15.24,04
LOWW,48.12281500,016.53337475,48.10904700,016.57563875,45.11,11
LOWW,48.11978100,016.57818373,48.08863100,016.59135173,45.11,16
LOAN,47.84388900,016.25305600,47.84277800,016.26722200,22.86,10
ETOU,50.04705345,008.31103165,50.05260255,008.33983635,36.58,07
IN90,41.25969020,-087.48653131,41.25982424,-087.47631593,30.48,09
30IN,41.20737792,-085.45532516,41.21104874,-085.46074430,21.34,32
7MI6,43.11276373,-084.12665584,43.10784515,-084.12606640,18.29,18
NZWG,-43.55460300,172.54955600,-43.54546100,172.56442500,29.87,03R
NZWG,-43.54861100,172.55222200,-43.55722200,172.55833300,35.05,13
NZWG,-43.55555600,172.54555600,-43.55027800,172.55555600,49.99,03L
YWIG,-11.77739905,136.53770894,-11.78404200,136.54098100,49.99,15
OR85,44.81460483,-123.15043095,44.81007961,-123.15031961,24.38,16
65OH,41.07077575,-081.75561354,41.07266591,-081.74686980,6.10,08
YWIL,-31.29032611,142.65007754,-31.28355063,142.65193615,38.10,1
F05,34.21982800,-099.28777800,34.23172200,-099.27886700,30.48,02
F05,34.23129700,-099.28598300,34.21983600,-099.28247500,24.38,16
5XS3,29.77335476,-094.26166876,29.76597690,-094.26092514,24.38,17
LA15,30.26332756,-091.28742675,30.25650744,-091.28501271,24.38,16
32TA,29.69543624,-097.43310392,29.68835764,-097.43410442,30.48,18
2S8,47.75077500,-118.74682800,47.75774400,-118.73931400,10.67,02
3LL9,41.80368579,-089.04787056,41.81081753,-089.04787056,30.48,36
H05,34.92415300,-095.39400300,34.91591100,-095.39400300,15.24,17
YWCA,-31.52580420,143.37509632,-31.51899399,143.38090074,22.86,03
YWCA,-31.51640592,143.37679872,-31.51741537,143.38672910,29.87,09
ND78,47.03643903,-097.53767407,47.04351763,-097.53639871,15.24,36
7K6,37.08621532,-097.96378641,37.08049800,-097.96466637,24.38,18
SC61,34.61755948,-080.15604204,34.61830496,-080.14742352,45.72,09
W23,44.19775527,-089.22361455,44.19775527,-089.21217491,30.48,09
W23,44.20007857,-089.21789473,44.19543197,-089.21789473,30.48,18
52PA,40.76246460,-076.00927257,40.76382540,-076.00002967,30.48,09
IN12,40.43461418,-086.77068707,40.43490136,-086.75988239,24.38,09
3LA1,30.55602693,-092.80560896,30.56103861,-092.80301772,25.91,02
6E5,44.43555600,-097.56361400,44.42610800,-097.55860800,18.29,15
80OR,42.36479552,-120.97041115,42.36384114,-120.96122053,24.38,08
24M,43.24450319,-085.71648329,43.24498957,-085.70693449,30.48,09
IN60,40.01769561,-086.16474183,40.01793493,-086.15579319,30.48,09
90TS,33.81752618,-097.61640011,33.81323380,-097.61420713,18.29,15
FY56,-23.67730000,016.49880000,-23.67730000,016.49890000,10.06,09
6WA5,48.56777878,-122.94780450,48.56520122,-122.94922218,9.14,18
5MI1,43.25235083,-085.54548566,43.25042693,-085.54006990,27.43,12
6H3,38.27015340,-089.89165417,38.26494492,-089.89188583,30.48,18
KPWA,35.54435583,-097.64546655,35.52417866,-097.64547696,46.02,17L
KPWA,35.54050912,-097.64915489,35.52955341,-097.64917379,22.86,17R
KPWA,35.53511702,-097.65216791,35.52624817,-097.64130920,29.87,13
KPWA,35.53550646,-097.65155476,35.54222515,-097.64495888,21.95,03
PABR,71.28485283,-156.79908801,71.28446661,-156.73840443,46.02,07
72IS,41.62530777,-088.57782201,41.62530777,-088.57121689,21.34,09
0OR1,44.50058703,-119.37386869,44.50415351,-119.36996187,9.14,02
93K,40.37892344,-092.07222815,40.37392710,-092.07257187,27.43,18
YWNA,-30.77156873,134.72806735,-30.76519500,134.73224100,17.98,03
YWNA,-30.76942560,134.72945810,-30.76824452,134.73628524,18.90,7
YWNA,-30.76402040,134.72941325,-30.76886748,134.73728145,13.11,12
8A6,35.21722500,-080.67083100,35.21000000,-080.66916700,12.19,17
6NC2,35.51299163,-080.55961849,35.50950891,-080.55662263,30.48,15
MT96,46.74446348,-112.03529389,46.73598096,-112.03442835,7.92,16
0C3,41.48330322,-088.08805118,41.48342510,-088.07873050,45.72,09
EDWI,53.49772365,008.04829416,53.50990057,008.05655118,29.87,02
EDWI,53.50699686,008.05013612,53.50209501,008.05397848,14.94,16
FY57,-21.89660000,016.32810000,-21.89230000,016.34080000,10.06,07
SJNF,04.63253371,-060.17632688,04.63746629,-060.17589534,20.12,02
0IL2,40.84403215,-088.04849558,40.85048007,-088.04714554,21.34,01
32KS,38.59686427,-100.61270724,38.58927849,-100.61424444,15.24,18
TN06,35.76463136,-084.27644075,35.76052252,-084.27617537,30.48,18
61IN,38.71579423,-085.60366897,38.71154521,-085.60347881,18.29,18
KAVP,41.32870001,-075.73153005,41.34602199,-075.71677595,46.02,04
KAVP,41.34060341,-075.72988579,41.34025259,-075.71423421,46.02,10
KWBW,41.29442200,-075.85614700,41.29992200,-075.84626100,22.86,07
KWBW,41.29694400,-075.85778100,41.29805300,-075.84944200,30.48,09
KUKF,36.21508900,-081.09836100,36.23211400,-081.09885600,29.87,01
CKW7,52.40428461,-108.72362467,52.40169145,-108.71595683,29.87,10
YWKS,-66.68826412,111.44957062,-66.69062388,111.52210324,45.11,9
IN16,40.19353538,-086.92230907,40.18654184,-086.92214927,27.43,18
29IL,41.07182389,-089.81448011,41.06602611,-089.81461435,32.00,18
TN74,35.79811242,-084.32196375,35.80204090,-084.31676959,22.86,05
20OK,36.32907203,-095.64722132,36.32223129,-095.64662758,18.29,17
KOKC,35.40569754,-097.58894502,35.37767978,-097.58891374,46.02,17L
KOKC,35.40659855,-097.60574754,35.37831757,-097.60568464,46.02,17R
KOKC,35.40498610,-097.61642663,35.38900919,-097.59694443,46.02,13
KOKC,35.39353300,-097.60772802,35.38505328,-097.60772934,22.86,18
4LL7,42.00002805,-088.67192108,42.00002805,-088.66158616,30.48,09
2S9,46.70054206,-123.82762280,46.69469994,-123.81914466,15.85,11
8G1,41.03946700,-082.73180300,41.03803300,-082.71732800,19.81,10
73S,47.23413554,-117.04714410,47.23732834,-117.03931814,7.62,04
73I,39.82319088,-085.59655602,39.82356412,-085.58728288,21.34,09
YWLO,-15.28608376,131.57944147,-15.29852400,131.57947500,49.99,17
85MO,37.87709722,-092.32518892,37.87298166,-092.31959776,22.86,13
9H8,39.04564742,-089.84400751,39.04555646,-089.83729805,22.86,09
YWMC,-28.90632064,136.33977820,-28.90313891,136.34942371,22.86,6
YWMC,-28.90319072,136.33682785,-28.90838319,136.34901943,43.89,11
H59,39.01622055,-090.32046196,39.01609611,-090.31587528,30.48,09
KDDH,42.89374400,-073.25247690,42.88891400,-073.24031890,22.86,13
09NC,35.33225781,-079.03185666,35.32639217,-079.02819334,24.38,16
M08,35.20900000,-089.04416700,35.21992200,-089.04255800,22.86,01
8CO2,40.67537572,-104.21161323,40.66625928,-104.20495067,15.24,14
W78,36.70454400,-078.84762200,36.71554400,-078.84841700,22.86,01
W78,36.70597200,-078.85223100,36.71069400,-078.84528600,60.96,05
06FA,26.90815000,-080.33915800,26.90815600,-080.31766900,45.72,09
KHOU,29.63911164,-095.28532221,29.65416014,-095.26871231,46.02,04
KHOU,29.65093639,-095.28551086,29.63642572,-095.26828452,46.02,12R
KHOU,29.65236294,-095.28466638,29.63586794,-095.28431792,46.02,17
KHOU,29.65260881,-095.28387122,29.64278394,-095.27220258,29.87,12L
KCLM,48.12104357,-123.51156044,48.11664843,-123.48632663,46.02,08
KCLM,48.12656700,-123.50476100,48.11905800,-123.49763300,14.94,13
0F8,36.18321700,-096.15263600,36.16733600,-096.15104700,30.48,17
KLHV,41.13527500,-077.42921100,41.13666900,-077.41551100,30.48,09L
KLHV,41.13506900,-077.42617200,41.13588300,-077.41827500,30.48,09R
YWMY,-23.85995552,115.13835492,-23.85481645,115.14544812,29.87,5
YWMY,-23.85605192,115.14068037,-23.85782051,115.14582043,36.88,11
77IN,39.38154848,-086.24147178,39.37743652,-086.24128600,15.24,18
MI13,42.42984525,-084.60134463,42.43689585,-084.59860539,30.48,02
1WI1,43.93238923,-088.70691199,43.93769477,-088.70150001,16.76,04
Q12,39.16692259,-122.13194960,39.16008185,-122.13133264,12.19,16
90KY,37.58247467,-085.73640715,37.58264699,-085.73018063,22.86,09
NM05,36.74170124,-108.15243012,36.74774930,-108.14771378,18.29,02
9X1,30.15828900,-095.32257900,30.14846100,-095.32139900,14.02,17
30LL,39.75430658,-090.36889553,39.75411896,-090.36190671,24.38,09
89WA,48.27245144,-122.01827289,48.26886632,-122.02034045,21.34,18
0G6,41.46486100,-084.51486700,41.46972800,-084.49866400,22.86,07
24KY,37.21369355,-087.43055389,37.21972811,-087.43055389,24.38,36
5MI7,42.01301962,-084.42448701,42.01873592,-084.41651967,30.48,05
TX99,34.00410721,-102.99041103,34.00939667,-102.98280675,38.10,04
TX99,34.00675194,-102.99124134,34.00675194,-102.98197644,38.10,08
TX99,34.00340111,-102.98808011,34.01010277,-102.98513767,38.10,01
TX99,34.00906331,-102.98894850,34.00444057,-102.98426928,38.10,13
11FL,30.04712660,-081.88118238,30.03890894,-081.88068486,60.96,18
05G,43.34140989,-082.83970244,43.34196899,-082.83238812,15.24,09
08MS,34.66046600,-089.87415000,34.66397900,-089.86251600,15.24,07
6LA6,32.22231577,-091.86793020,32.21409811,-091.86843926,22.86,18
KIWA,33.31767121,-111.67286680,33.29632195,-111.65022270,46.02,12R
KIWA,33.31764234,-111.66591776,33.29670598,-111.64370561,46.02,12C
KIWA,33.31759358,-111.66131301,33.29850622,-111.64105755,46.02,12L
CCA6,52.56853194,-055.78966841,52.56646806,-055.78033930,22.86,14
4X5,27.40876207,-080.43141575,27.40909569,-080.42424481,39.62,09
CYWL,52.18916700,-122.06445000,52.17583600,-122.04250000,45.72,11
7CO4,40.60355287,-103.94439020,40.60475435,-103.93439870,18.29,07
7CO4,40.60727239,-103.94167147,40.60103483,-103.93711743,18.29,14
7CO4,40.60523491,-103.94310465,40.60307231,-103.93568425,18.29,10
7CO4,40.60549990,-103.93904977,40.60280732,-103.93973913,18.29,18
1CO2,38.16067332,-108.34405900,38.16430722,-108.33666268,18.29,05
4F6,34.38077366,-093.64160525,34.37775966,-093.63377365,9.14,11
7X4,26.73881168,-081.51079266,26.73909886,-081.50158402,45.72,09
KJGG,37.24139400,-076.72083900,37.23694700,-076.71134200,18.29,13
KCKI,33.72184200,-079.86306900,33.71260800,-079.85088900,22.86,14
W38,36.78781100,-084.20239400,36.80218600,-084.19663900,30.48,02
4I1,36.82766091,-084.19158230,36.83139575,-084.18439716,22.86,06
6H0,39.31597741,-088.42504723,39.32187481,-088.42504723,22.86,36
OI73,39.71230169,-083.80861675,39.71281831,-083.79901271,22.86,09
15H,39.46278525,-088.86835171,39.45784863,-088.86846331,22.86,18
YWIS,-22.46668048,150.17470731,-22.48095252,150.18305840,29.87,14
KMWA,37.74838900,-089.01802800,37.76869200,-089.00735300,45.72,02
KMWA,37.75129200,-089.01677800,37.74713900,-089.00029700,30.48,11
AL97,30.64746478,-087.66938881,30.64197966,-087.66950009,30.48,18
KSDC,43.23445200,-077.12658032,43.23477420,-077.11232232,17.98,10
SC86,34.86740337,-082.56996592,34.86171829,-082.56529242,22.86,15
KIPT,41.23865600,-076.93441100,41.24266100,-076.91147500,45.72,09
KIPT,41.24503100,-076.92649200,41.24180000,-076.91153100,45.72,12
YWLM,-32.78876700,151.82486900,-32.80298900,151.84472200,45.11,12
LL08,42.09590559,-089.95157615,42.10136329,-089.95144775,27.13,36
3MI7,42.82883743,-083.37320294,42.82955423,-083.36390374,24.38,09
3MI7,42.83198380,-083.36895290,42.82640786,-083.36815378,30.48,18
IA45,42.77157756,-095.84661383,42.77839744,-095.84563729,38.10,36
7MN8,48.07476000,-096.27848700,48.06518400,-096.27937900,30.48,18
4II8,39.72209858,-085.72288101,39.72243364,-085.71040677,30.48,09
IS47,42.03332603,-088.70175556,42.02784007,-088.70175556,30.48,18
AL68,33.84986283,-085.66488730,33.85256217,-085.66114826,30.48,05
1X4,26.54786771,-080.22028010,26.54838451,-080.20925658,45.72,09
6II2,39.73330993,-085.72580581,39.73344395,-085.72081531,50.90,09
3O2,37.06311627,-120.56765129,37.06788539,-120.56604983,7.62,36
7TA3,34.17575861,-101.83838524,34.18605361,-101.83641422,15.24,36
X60,29.35256700,-082.47655000,29.36501400,-082.46238900,45.72,05
X60,29.35515600,-082.48010300,29.34609700,-082.47095000,30.48,14
YWWX,-24.12114097,145.58126448,-24.12743120,145.58811982,21.95,13
YWWX,-24.12499613,145.57953520,-24.12146021,145.58737470,27.13,6
KBDH,45.12284552,-095.13826249,45.11259848,-095.12257151,30.48,13
KBDH,45.11426285,-095.13357410,45.12118115,-095.12725990,91.44,03
KLNN,41.68042500,-081.39743900,41.69025000,-081.38451700,30.48,05
KLNN,41.68251900,-081.39611900,41.68241400,-081.38048100,30.48,10
PAUO,61.75979700,-150.05728600,61.74875800,-150.04604200,22.86,13
CKZ2,49.41104087,-105.65337132,49.40707903,-105.64529242,29.87,11
WI77,43.20636103,-088.16247771,43.20754063,-088.15826175,48.77,07
58KY,38.12078034,-085.33625483,38.12101966,-085.32754351,30.48,09
AL71,32.80266500,-085.98773000,32.80481300,-085.97330800,18.29,08
19GA,33.42678431,-084.50322560,33.42066901,-084.49662830,19.81,14
49MN,44.67206957,-092.83055149,44.67175375,-092.82207741,22.86,09
3TX4,33.09716837,-097.38046029,33.09196385,-097.38013471,30.48,17
KYIP,42.23062500,-083.53985300,42.24478300,-083.51962500,46.02,05R
KYIP,42.24395600,-083.54332200,42.24445800,-083.51639700,49.07,09L
KYIP,42.24318945,-083.53932544,42.23070430,-083.52311992,49.07,14
KYIP,42.23218300,-083.54168100,42.24470300,-083.52378900,49.07,05L
KYIP,42.23077200,-083.53982200,42.23121700,-083.51579200,49.07,09R
1H5,36.99435500,-091.95511900,36.98488300,-091.95303700,18.29,17
